	MSSubClass	MSZoning	LotFrontage	LotArea	Street	Alley	LotShape	LandContour	Utilities	LotConfig	LandSlope	Neighborhood	Condition1	Condition2	BldgType	HouseStyle	OverallQual	OverallCond	YearBuilt	YearRemodAdd	RoofStyle	RoofMatl	Exterior1st	Exterior2nd	MasVnrType	MasVnrArea	ExterQual	ExterCond	Foundation	BsmtQual	BsmtCond	BsmtExposure	BsmtFinType1	BsmtFinSF1	BsmtFinType2	BsmtFinSF2	BsmtUnfSF	TotalBsmtSF	Heating	HeatingQC	CentralAir	Electrical	1stFlrSF	2ndFlrSF	LowQualFinSF	GrLivArea	BsmtFullBath	BsmtHalfBath	FullBath	HalfBath	BedroomAbvGr	KitchenAbvGr	KitchenQual	TotRmsAbvGrd	Functional	Fireplaces	FireplaceQu	GarageType	GarageYrBlt	GarageFinish	GarageCars	GarageArea	GarageQual	GarageCond	PavedDrive	WoodDeckSF	OpenPorchSF	EnclosedPorch	3SsnPorch	ScreenPorch	PoolArea	PoolQC	Fence	MiscFeature	MiscVal	MoSold	YrSold	SaleType	SaleCondition
1255	50.0	4.0	52.0	6240.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	3.0	2.0	2.0	0.0	0.0	6.0	6.0	1931.0	1950.0	1.0	1.0	13.0	14.0	2.0	0.0	2.0	2.0	0.0	3.0	2.0	1.0	2.0	425.0	1.0	0.0	459.0	884.0	1.0	2.0	1.0	4.0	959.0	408.0	0.0	1367.0	0.0	0.0	1.0	0.0	3.0	1.0	2.0	6.0	7.0	1.0	4.0	5.0	1978.0	1.0	1.0	560.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	1.0	0.0	11.0	2007.0	8.0	4.0
1256	20.0	3.0	91.0	14303.0	1.0	0.0	2.0	3.0	3.0	0.0	2.0	15.0	2.0	2.0	0.0	2.0	8.0	5.0	1994.0	1994.0	3.0	1.0	6.0	6.0	1.0	554.0	3.0	2.0	2.0	4.0	3.0	4.0	6.0	1314.0	1.0	0.0	672.0	1986.0	1.0	4.0	1.0	5.0	1987.0	0.0	0.0	1987.0	1.0	0.0	2.0	0.0	2.0	1.0	3.0	7.0	7.0	1.0	3.0	1.0	1994.0	3.0	2.0	691.0	3.0	3.0	2.0	262.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	2008.0	8.0	4.0
1257	30.0	3.0	56.0	4060.0	1.0	0.0	3.0	3.0	3.0	0.0	2.0	7.0	1.0	2.0	0.0	2.0	5.0	8.0	1922.0	1950.0	1.0	1.0	13.0	14.0	2.0	0.0	2.0	2.0	2.0	2.0	3.0	1.0	1.0	0.0	1.0	0.0	864.0	864.0	1.0	4.0	1.0	5.0	864.0	0.0	0.0	864.0	0.0	0.0	1.0	0.0	2.0	1.0	2.0	4.0	7.0	0.0	0.0	6.0	1890.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	2009.0	8.0	4.0
1258	80.0	3.0	59.0	9587.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	8.0	2.0	2.0	0.0	7.0	7.0	5.0	2005.0	2005.0	1.0	1.0	12.0	13.0	4.0	182.0	3.0	2.0	2.0	4.0	3.0	4.0	6.0	655.0	1.0	0.0	201.0	856.0	1.0	4.0	1.0	5.0	1166.0	0.0	0.0	1166.0	1.0	0.0	2.0	0.0	2.0	1.0	3.0	5.0	7.0	0.0	0.0	1.0	2005.0	3.0	2.0	400.0	3.0	3.0	2.0	212.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	2008.0	8.0	4.0
1259	20.0	3.0	65.0	9750.0	1.0	0.0	3.0	3.0	3.0	2.0	2.0	12.0	2.0	2.0	0.0	2.0	6.0	8.0	1969.0	1969.0	1.0	1.0	6.0	6.0	2.0	0.0	2.0	2.0	1.0	4.0	3.0	1.0	5.0	602.0	2.0	438.0	14.0	1054.0	1.0	3.0	1.0	5.0	1054.0	0.0	0.0	1054.0	1.0	0.0	1.0	1.0	3.0	1.0	2.0	6.0	7.0	0.0	0.0	1.0	1969.0	1.0	2.0	460.0	3.0	3.0	2.0	180.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	1.0	0.0	7.0	2008.0	8.0	4.0
1260	60.0	3.0	93.8	24682.0	1.0	0.0	0.0	3.0	3.0	1.0	2.0	8.0	6.0	2.0	0.0	5.0	6.0	5.0	1999.0	1999.0	1.0	1.0	12.0	13.0	2.0	0.0	2.0	2.0	2.0	4.0	3.0	1.0	1.0	0.0	1.0	0.0	841.0	841.0	1.0	4.0	1.0	5.0	892.0	783.0	0.0	1675.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	7.0	7.0	1.0	3.0	3.0	1999.0	3.0	2.0	502.0	3.0	3.0	2.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	2009.0	8.0	4.0
1261	20.0	3.0	80.0	9600.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	12.0	2.0	2.0	0.0	2.0	5.0	6.0	1956.0	1956.0	3.0	1.0	8.0	8.0	2.0	0.0	2.0	2.0	1.0	3.0	3.0	1.0	3.0	504.0	1.0	0.0	546.0	1050.0	1.0	3.0	1.0	5.0	1050.0	0.0	0.0	1050.0	0.0	0.0	1.0	0.0	2.0	1.0	2.0	5.0	7.0	0.0	0.0	1.0	1956.0	1.0	1.0	338.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	2009.0	8.0	4.0
1262	50.0	3.0	75.2	11250.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	4.0	2.0	2.0	0.0	0.0	4.0	5.0	1957.0	1989.0	1.0	1.0	13.0	14.0	2.0	0.0	2.0	2.0	1.0	3.0	3.0	3.0	1.0	0.0	1.0	0.0	1104.0	1104.0	1.0	4.0	1.0	4.0	1104.0	684.0	0.0	1788.0	1.0	0.0	1.0	0.0	5.0	1.0	2.0	8.0	5.0	2.0	3.0	1.0	1957.0	1.0	1.0	304.0	3.0	3.0	2.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	11.0	2009.0	8.0	4.0
1263	70.0	3.0	60.0	13515.0	1.0	2.0	3.0	3.0	3.0	4.0	2.0	3.0	2.0	2.0	0.0	5.0	6.0	6.0	1919.0	1950.0	2.0	1.0	13.0	14.0	2.0	0.0	2.0	2.0	2.0	3.0	3.0	1.0	1.0	0.0	1.0	0.0	764.0	764.0	1.0	4.0	1.0	4.0	1060.0	764.0	0.0	1824.0	0.0	0.0	1.0	0.0	3.0	1.0	2.0	8.0	7.0	1.0	4.0	5.0	1940.0	1.0	2.0	520.0	3.0	3.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	2007.0	8.0	4.0
1264	120.0	2.0	34.0	4060.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	12.0	2.0	2.0	4.0	2.0	6.0	5.0	1998.0	1999.0	1.0	1.0	8.0	8.0	2.0	0.0	3.0	2.0	2.0	4.0	3.0	1.0	6.0	266.0	1.0	0.0	1139.0	1405.0	1.0	4.0	1.0	5.0	1337.0	0.0	0.0	1337.0	1.0	0.0	2.0	0.0	2.0	1.0	3.0	5.0	7.0	0.0	0.0	1.0	1998.0	3.0	2.0	511.0	3.0	3.0	2.0	144.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	2008.0	0.0	0.0
1265	160.0	1.0	35.0	3735.0	1.0	0.0	3.0	3.0	3.0	3.0	2.0	21.0	2.0	2.0	4.0	5.0	7.0	5.0	1999.0	1999.0	3.0	1.0	8.0	8.0	1.0	218.0	3.0	2.0	2.0	4.0	3.0	1.0	6.0	450.0	1.0	0.0	241.0	691.0	1.0	4.0	1.0	5.0	713.0	739.0	0.0	1452.0	1.0	0.0	2.0	1.0	3.0	1.0	3.0	6.0	7.0	0.0	0.0	5.0	1999.0	1.0	2.0	506.0	3.0	3.0	2.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	2006.0	8.0	4.0
1266	190.0	4.0	60.0	10120.0	1.0	0.0	2.0	2.0	3.0	4.0	2.0	17.0	1.0	2.0	1.0	4.0	7.0	4.0	1910.0	1950.0	3.0	1.0	13.0	14.0	2.0	0.0	1.0	2.0	1.0	3.0	3.0	1.0	1.0	0.0	1.0	0.0	925.0	925.0	1.0	2.0	0.0	3.0	964.0	925.0	0.0	1889.0	0.0	0.0	1.0	1.0	4.0	2.0	2.0	9.0	7.0	1.0	4.0	5.0	1960.0	1.0	1.0	308.0	3.0	3.0	0.0	0.0	0.0	264.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	2007.0	8.0	4.0
1267	20.0	3.0	89.0	13214.0	1.0	0.0	2.0	1.0	3.0	4.0	2.0	23.0	2.0	2.0	0.0	2.0	9.0	5.0	2008.0	2009.0	3.0	1.0	11.0	5.0	2.0	0.0	4.0	2.0	2.0	5.0	3.0	4.0	1.0	0.0	1.0	0.0	2002.0	2002.0	1.0	4.0	1.0	5.0	2018.0	0.0	0.0	2018.0	0.0	0.0	2.0	0.0	3.0	1.0	4.0	10.0	7.0	1.0	4.0	1.0	2009.0	3.0	3.0	746.0	3.0	3.0	2.0	144.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	2010.0	8.0	4.0
1268	50.0	3.0	86.2	14100.0	1.0	0.0	2.0	3.0	3.0	4.0	1.0	6.0	2.0	2.0	0.0	0.0	8.0	9.0	1935.0	1997.0	1.0	1.0	11.0	12.0	1.0	632.0	2.0	3.0	1.0	3.0	3.0	2.0	3.0	192.0	1.0	0.0	536.0	728.0	1.0	4.0	1.0	5.0	1968.0	1479.0	0.0	3447.0	0.0	0.0	3.0	1.0	4.0	1.0	3.0	11.0	7.0	2.0	4.0	3.0	1982.0	1.0	3.0	1014.0	3.0	3.0	2.0	314.0	12.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	5.0	2008.0	8.0	4.0
1269	50.0	3.0	78.0	11344.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	12.0	1.0	2.0	0.0	0.0	5.0	5.0	1958.0	1958.0	1.0	1.0	8.0	8.0	1.0	180.0	2.0	2.0	1.0	3.0	3.0	1.0	4.0	460.0	1.0	0.0	414.0	874.0	2.0	2.0	1.0	4.0	874.0	650.0	0.0	1524.0	0.0	0.0	1.0	1.0	3.0	1.0	2.0	7.0	7.0	0.0	0.0	1.0	1958.0	1.0	1.0	315.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	7.0	2007.0	8.0	4.0
1270	40.0	3.0	94.0	23595.0	1.0	0.0	3.0	0.0	3.0	4.0	0.0	4.0	2.0	2.0	0.0	2.0	7.0	6.0	1979.0	1979.0	5.0	6.0	9.0	10.0	2.0	0.0	3.0	2.0	2.0	4.0	3.0	4.0	6.0	1258.0	1.0	0.0	74.0	1332.0	1.0	2.0	1.0	5.0	1332.0	192.0	0.0	1524.0	2.0	0.0	0.0	1.0	0.0	1.0	3.0	4.0	7.0	1.0	3.0	1.0	1979.0	3.0	2.0	586.0	3.0	3.0	2.0	268.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	2010.0	8.0	4.0
1271	20.0	3.0	73.4	9156.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	14.0	4.0	2.0	0.0	2.0	6.0	7.0	1968.0	1968.0	3.0	1.0	3.0	3.0	2.0	0.0	2.0	2.0	1.0	3.0	3.0	1.0	1.0	0.0	1.0	0.0	1489.0	1489.0	1.0	3.0	1.0	5.0	1489.0	0.0	0.0	1489.0	0.0	0.0	2.0	0.0	3.0	1.0	3.0	7.0	7.0	1.0	4.0	1.0	1968.0	2.0	2.0	462.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	2009.0	8.0	4.0
1272	20.0	3.0	70.0	13526.0	1.0	0.0	2.0	3.0	3.0	1.0	2.0	19.0	2.0	2.0	0.0	2.0	5.0	6.0	1965.0	1965.0	3.0	1.0	6.0	10.0	1.0	114.0	2.0	2.0	1.0	3.0	3.0	1.0	4.0	560.0	2.0	375.0	0.0	935.0	1.0	2.0	1.0	5.0	935.0	0.0	0.0	935.0	1.0	0.0	1.0	0.0	3.0	1.0	2.0	5.0	7.0	0.0	0.0	1.0	1965.0	1.0	1.0	288.0	3.0	3.0	2.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	11.0	2006.0	8.0	4.0
1273	80.0	3.0	124.0	11512.0	1.0	0.0	2.0	3.0	3.0	0.0	2.0	7.0	2.0	2.0	0.0	7.0	6.0	7.0	1959.0	2006.0	1.0	1.0	9.0	10.0	1.0	84.0	2.0	2.0	1.0	3.0	3.0	3.0	5.0	719.0	1.0	0.0	300.0	1019.0	1.0	3.0	1.0	5.0	1357.0	0.0	0.0	1357.0	1.0	0.0	1.0	0.0	2.0	1.0	4.0	5.0	7.0	1.0	4.0	2.0	1959.0	2.0	1.0	312.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	163.0	0.0	0.0	0.0	1.0	0.0	5.0	2008.0	8.0	4.0
1274	50.0	3.0	53.0	5362.0	1.0	0.0	3.0	3.0	3.0	0.0	2.0	6.0	2.0	2.0	0.0	0.0	5.0	6.0	1910.0	2003.0	1.0	1.0	13.0	15.0	2.0	0.0	2.0	2.0	2.0	3.0	3.0	1.0	1.0	0.0	1.0	0.0	661.0	661.0	1.0	4.0	1.0	5.0	661.0	589.0	0.0	1250.0	0.0	0.0	2.0	0.0	3.0	1.0	2.0	8.0	7.0	1.0	4.0	5.0	1985.0	1.0	2.0	552.0	3.0	3.0	2.0	242.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	11.0	2007.0	8.0	4.0
1275	90.0	3.0	95.0	11345.0	1.0	0.0	3.0	3.0	3.0	0.0	2.0	12.0	1.0	2.0	2.0	5.0	5.0	5.0	1948.0	1950.0	1.0	4.0	0.0	0.0	4.0	567.0	2.0	2.0	1.0	3.0	3.0	1.0	3.0	220.0	1.0	0.0	708.0	928.0	1.0	3.0	1.0	4.0	928.0	992.0	0.0	1920.0	0.0	0.0	2.0	0.0	4.0	2.0	2.0	10.0	7.0	0.0	0.0	5.0	1948.0	1.0	2.0	400.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	2007.0	8.0	4.0
1276	60.0	3.0	96.0	12936.0	1.0	0.0	2.0	3.0	3.0	1.0	2.0	14.0	2.0	2.0	0.0	5.0	6.0	6.0	1972.0	1972.0	1.0	1.0	6.0	10.0	2.0	0.0	2.0	2.0	1.0	3.0	4.0	1.0	4.0	593.0	1.0	0.0	130.0	723.0	1.0	2.0	1.0	5.0	735.0	660.0	0.0	1395.0	0.0	1.0	1.0	1.0	3.0	1.0	2.0	6.0	7.0	1.0	3.0	1.0	1972.0	1.0	2.0	497.0	3.0	3.0	2.0	294.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	12.0	2009.0	8.0	4.0
1277	80.0	3.0	109.4	17871.0	1.0	0.0	2.0	3.0	3.0	1.0	2.0	14.0	2.0	2.0	0.0	7.0	6.0	5.0	1967.0	1976.0	1.0	1.0	6.0	6.0	1.0	359.0	2.0	2.0	1.0	4.0	3.0	3.0	5.0	528.0	1.0	0.0	1152.0	1680.0	1.0	1.0	1.0	5.0	1724.0	0.0	0.0	1724.0	1.0	0.0	1.0	1.0	3.0	1.0	2.0	7.0	7.0	1.0	4.0	1.0	1967.0	2.0	2.0	480.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	2009.0	8.0	4.0
1278	60.0	3.0	75.0	9473.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	5.0	2.0	2.0	0.0	5.0	8.0	5.0	2002.0	2002.0	1.0	1.0	12.0	13.0	1.2	140.0	3.0	2.0	2.0	4.0	3.0	1.0	6.0	804.0	1.0	0.0	324.0	1128.0	1.0	4.0	1.0	5.0	1128.0	903.0	0.0	2031.0	1.0	0.0	2.0	1.0	3.0	1.0	3.0	7.0	7.0	1.0	4.0	1.0	2002.0	2.0	2.0	577.0	3.0	3.0	2.0	0.0	211.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	2008.0	8.0	4.0
1279	50.0	0.0	60.0	7500.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	9.0	2.0	2.0	0.0	0.0	4.0	4.0	1920.0	1950.0	1.0	1.0	8.0	8.0	2.0	0.0	2.0	3.0	1.0	3.0	3.0	1.0	1.0	0.0	1.0	0.0	698.0	698.0	1.0	2.0	1.0	4.0	698.0	430.0	0.0	1128.0	0.0	0.0	1.0	0.0	2.0	1.0	2.0	6.0	7.0	0.0	0.0	5.0	1980.0	2.0	2.0	528.0	3.0	3.0	2.0	30.0	0.0	164.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	2010.0	0.0	0.0
1280	20.0	3.0	67.0	9808.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	5.0	2.0	2.0	0.0	2.0	7.0	5.0	2002.0	2002.0	1.0	1.0	12.0	13.0	1.0	110.0	3.0	2.0	2.0	4.0	3.0	1.0	6.0	788.0	1.0	0.0	785.0	1573.0	1.0	4.0	1.0	5.0	1573.0	0.0	0.0	1573.0	1.0	0.0	2.0	0.0	3.0	1.0	3.0	6.0	7.0	0.0	0.0	1.0	2002.0	2.0	2.0	544.0	3.0	3.0	2.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	2009.0	8.0	4.0
1281	20.0	3.0	50.0	8049.0	1.0	0.0	2.0	3.0	3.0	1.0	2.0	23.0	2.0	2.0	0.0	2.0	7.0	5.0	1990.0	1990.0	3.0	1.0	6.0	6.0	1.0	54.0	2.0	2.0	1.0	4.0	3.0	1.0	5.0	1053.0	1.0	0.0	256.0	1309.0	1.0	2.0	1.0	5.0	1339.0	0.0	0.0	1339.0	1.0	0.0	2.0	0.0	2.0	1.0	2.0	6.0	7.0	1.0	3.0	1.0	1990.0	3.0	2.0	484.0	4.0	4.0	2.0	0.0	58.0	0.0	0.0	90.0	0.0	0.0	0.0	1.0	0.0	7.0	2006.0	8.0	4.0
1282	20.0	3.0	61.0	8800.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	5.0	2.0	2.0	0.0	2.0	5.0	7.0	1977.0	2008.0	1.0	1.0	6.0	6.0	2.0	0.0	2.0	2.0	1.0	4.0	3.0	2.0	2.0	532.0	3.0	144.0	364.0	1040.0	1.0	2.0	1.0	5.0	1040.0	0.0	0.0	1040.0	0.0	0.0	2.0	0.0	3.0	1.0	3.0	5.0	7.0	0.0	0.0	5.0	1977.0	1.0	2.0	484.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	288.0	0.0	0.0	0.0	1.0	0.0	9.0	2009.0	8.0	4.0
1283	90.0	3.0	94.0	9400.0	1.0	0.0	3.0	0.0	3.0	0.0	2.0	11.0	2.0	2.0	2.0	5.0	6.0	5.0	1971.0	1971.0	4.0	1.0	8.0	15.0	2.0	0.0	2.0	2.0	1.0	3.0	3.0	3.0	1.0	0.0	1.0	0.0	912.0	912.0	1.0	2.0	1.0	5.0	912.0	912.0	0.0	1824.0	0.0	0.0	2.0	2.0	4.0	2.0	2.0	8.0	7.0	0.0	0.0	6.0	1890.0	0.0	0.0	0.0	0.0	0.0	2.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	2010.0	8.0	4.0
1284	50.0	3.0	50.0	9638.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	18.0	1.0	2.0	0.0	0.0	6.0	7.0	1919.0	1990.0	1.0	1.0	13.0	15.0	2.0	0.0	2.0	2.0	2.0	3.0	3.0	1.0	1.0	0.0	1.0	0.0	804.0	804.0	1.0	4.0	1.0	5.0	1699.0	748.0	0.0	2447.0	0.0	0.0	2.0	0.0	4.0	1.0	3.0	10.0	5.0	1.0	4.0	5.0	1969.0	1.0	1.0	336.0	3.0	3.0	2.0	272.0	0.0	42.0	0.0	116.0	0.0	0.0	0.0	1.0	0.0	3.0	2010.0	8.0	4.0
1285	50.0	4.0	50.0	6000.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	3.0	2.0	2.0	0.0	0.0	6.0	6.0	1939.0	1950.0	1.0	1.0	8.0	8.0	2.0	0.0	2.0	1.0	1.0	3.0	3.0	1.0	1.0	0.0	1.0	0.0	780.0	780.0	1.0	4.0	1.0	3.0	825.0	587.0	0.0	1412.0	0.0	0.0	1.0	0.0	4.0	1.0	2.0	6.0	7.0	1.0	4.0	5.0	1939.0	1.0	1.0	280.0	3.0	3.0	2.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	2009.0	8.0	4.0
1286	20.0	3.0	74.4	9790.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	14.0	1.0	2.0	0.0	2.0	6.0	5.0	1963.0	1963.0	3.0	1.0	6.0	6.0	1.0	451.0	2.0	2.0	1.0	3.0	3.0	1.0	5.0	569.0	3.0	81.0	678.0	1328.0	1.0	2.0	1.0	5.0	1328.0	0.0	0.0	1328.0	1.0	0.0	1.0	1.0	3.0	1.0	2.0	6.0	7.0	2.0	4.0	1.0	1963.0	1.0	2.0	528.0	3.0	3.0	2.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	2010.0	8.0	4.0
1287	20.0	3.0	96.4	36500.0	1.0	0.0	2.0	0.0	3.0	4.0	1.0	4.0	2.0	2.0	0.0	2.0	5.0	5.0	1964.0	1964.0	1.0	1.0	13.0	14.0	0.0	621.0	2.0	3.0	1.0	3.0	3.0	3.0	3.0	812.0	1.0	0.0	812.0	1624.0	1.0	1.0	1.0	5.0	1582.0	0.0	0.0	1582.0	0.0	1.0	2.0	0.0	4.0	1.0	2.0	7.0	7.0	0.0	0.0	1.0	1964.0	1.0	2.0	390.0	3.0	3.0	0.0	168.0	198.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	2006.0	8.0	4.0
1288	120.0	3.0	40.0	5664.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	22.0	2.0	2.0	4.0	2.0	8.0	5.0	2000.0	2000.0	1.0	1.0	5.0	5.0	2.0	0.0	3.0	2.0	2.0	4.0	3.0	1.0	6.0	1158.0	1.0	0.0	343.0	1501.0	1.0	4.0	1.0	5.0	1659.0	0.0	0.0	1659.0	1.0	0.0	2.0	0.0	2.0	1.0	4.0	5.0	7.0	1.0	5.0	1.0	2000.0	3.0	2.0	499.0	3.0	3.0	2.0	212.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	2009.0	8.0	4.0
1289	60.0	3.0	86.0	11065.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	16.0	2.0	2.0	0.0	5.0	8.0	5.0	2006.0	2006.0	1.0	1.0	12.0	13.0	4.0	788.0	3.0	2.0	2.0	4.0	3.0	2.0	1.0	0.0	1.0	0.0	1085.0	1085.0	1.0	4.0	1.0	5.0	1120.0	850.0	0.0	1970.0	0.0	0.0	2.0	1.0	3.0	1.0	4.0	8.0	7.0	1.0	4.0	3.0	2006.0	3.0	3.0	753.0	3.0	3.0	2.0	177.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	2006.0	6.0	5.0
1290	80.0	3.0	89.2	14112.0	1.0	0.0	2.0	3.0	3.0	0.0	2.0	12.0	2.0	2.0	0.0	7.0	5.0	7.0	1964.0	1964.0	3.0	1.0	13.0	6.0	1.0	86.0	2.0	2.0	2.0	3.0	3.0	3.0	6.0	1014.0	1.0	0.0	138.0	1152.0	1.0	2.0	1.0	5.0	1152.0	0.0	0.0	1152.0	1.0	0.0	1.0	0.0	3.0	1.0	2.0	6.0	7.0	1.0	4.0	1.0	1964.0	2.0	2.0	484.0	3.0	3.0	2.0	227.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	2010.0	8.0	4.0
1291	160.0	4.0	21.0	1680.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	2.0	2.0	2.0	3.0	5.0	5.0	7.0	1972.0	1972.0	1.0	1.0	5.0	5.0	1.0	268.0	2.0	2.0	1.0	3.0	3.0	1.0	5.0	231.0	1.0	0.0	399.0	630.0	1.0	2.0	1.0	5.0	630.0	672.0	0.0	1302.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	6.0	7.0	0.0	0.0	5.0	1972.0	1.0	1.0	264.0	3.0	3.0	2.0	185.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	2009.0	8.0	4.0
1292	70.0	4.0	60.0	6600.0	1.0	0.0	3.0	3.0	3.0	0.0	2.0	17.0	2.0	2.0	0.0	5.0	5.0	4.0	1892.0	1965.0	1.0	1.0	13.0	14.0	2.0	0.0	2.0	2.0	4.0	3.0	3.0	1.0	1.0	0.0	1.0	0.0	994.0	994.0	1.0	2.0	0.0	5.0	1378.0	994.0	0.0	2372.0	0.0	0.0	2.0	0.0	4.0	2.0	2.0	11.0	5.0	0.0	0.0	1.0	1985.0	2.0	1.0	432.0	3.0	3.0	2.0	0.0	287.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	12.0	2009.0	8.0	4.0
1293	60.0	3.0	78.0	10140.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	14.0	2.0	2.0	0.0	5.0	7.0	5.0	1976.0	1976.0	1.0	1.0	6.0	6.0	2.0	0.0	2.0	2.0	2.0	4.0	3.0	1.0	6.0	194.0	1.0	0.0	638.0	832.0	1.0	2.0	1.0	5.0	832.0	832.0	0.0	1664.0	0.0	0.0	2.0	1.0	4.0	1.0	2.0	8.0	7.0	1.0	3.0	1.0	1976.0	2.0	2.0	528.0	3.0	3.0	2.0	0.0	28.0	0.0	0.0	259.0	0.0	0.0	2.0	1.0	0.0	3.0	2006.0	8.0	4.0
1294	20.0	3.0	60.0	8172.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	7.0	2.0	2.0	0.0	2.0	5.0	7.0	1955.0	1990.0	3.0	1.0	14.0	10.0	2.0	0.0	2.0	2.0	1.0	3.0	3.0	1.0	3.0	167.0	1.0	0.0	697.0	864.0	1.0	2.0	1.0	5.0	864.0	0.0	0.0	864.0	1.0	0.0	1.0	0.0	2.0	1.0	2.0	5.0	7.0	0.0	0.0	5.0	1957.0	1.0	2.0	572.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	2006.0	8.0	4.0
1295	20.0	3.0	70.0	8400.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	12.0	1.0	2.0	0.0	2.0	5.0	5.0	1968.0	1968.0	3.0	1.0	6.0	6.0	1.0	168.0	2.0	2.0	1.0	3.0	3.0	3.0	4.0	1016.0	1.0	0.0	36.0	1052.0	1.0	3.0	1.0	5.0	1052.0	0.0	0.0	1052.0	1.0	0.0	1.0	1.0	3.0	1.0	2.0	5.0	7.0	0.0	0.0	1.0	1968.0	2.0	1.0	288.0	3.0	3.0	2.0	356.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	11.0	2006.0	8.0	4.0
